"Area","Year","Month","TM"
"St",1855,"11",0.1
"St",1855,"12",-9
"St",1856,"01",-2.5
"St",1856,"02",-0.9
"St",1856,"03",-1.1
"St",1856,"04",6.9
"St",1856,"05",9.4
"St",1856,"06",14.7
"St",1856,"07",13
"St",1856,"08",15.7
"St",1856,"09",9.4
"St",1856,"10",7.7
"St",1856,"11",-4.1
"St",1856,"12",-4.9
"St",1857,"01",-6.5
"St",1857,"02",-5.8
"St",1857,"03",-1.4
"St",1857,"04",4.4
"St",1857,"05",9.3
"St",1857,"06",12.6
"St",1857,"07",16.1
"St",1857,"08",15.4
"St",1857,"09",12.1
"St",1857,"10",9.2
"St",1857,"11",0.8
"St",1857,"12",-2.9
"St",1858,"01",-8.9
"St",1858,"02",-8.4
"St",1858,"03",-1.8
"St",1858,"04",5.3
"St",1858,"05",8.5
"St",1858,"06",14.9
"St",1858,"07",14.3
"St",1858,"08",13.1
"St",1858,"09",12.5
"St",1858,"10",8.4
"St",1858,"11",-2.7
"St",1858,"12",-3.4
"St",1859,"01",-4.8
"St",1859,"02",-1.7
"St",1859,"03",2
"St",1859,"04",5.1
"St",1859,"05",9.5
"St",1859,"06",13.1
"St",1859,"07",18.1
"St",1859,"08",16.7
"St",1859,"09",10.3
"St",1859,"10",8.2
"St",1859,"11",-0.5
"St",1859,"12",-6.3
"St",1860,"01",-3
"St",1860,"02",-6.3
"St",1860,"03",-2.3
"St",1860,"04",3.7
"St",1860,"05",10
"St",1860,"06",13.3
"St",1860,"07",12.1
"St",1860,"08",13.7
"St",1860,"09",11.2
"St",1860,"10",5.8
"St",1860,"11",-1.6
"St",1860,"12",-4
"St",1861,"01",-6.4
"St",1861,"02",-0.5
"St",1861,"03",0.2
"St",1861,"04",3
"St",1861,"05",8.3
"St",1861,"06",13.7
"St",1861,"07",14.9
"St",1861,"08",17
"St",1861,"09",12
"St",1861,"10",7.3
"St",1861,"11",1
"St",1861,"12",-4.7
"St",1862,"01",-5.7
"St",1862,"02",-3
"St",1862,"03",3.4
"St",1862,"04",7.6
"St",1862,"05",11.3
"St",1862,"06",12.8
"St",1862,"07",15.3
"St",1862,"08",13.8
"St",1862,"09",11.7
"St",1862,"10",8.4
"St",1862,"11",1.5
"St",1862,"12",-3.5
"St",1863,"01",-0.9
"St",1863,"02",-1.6
"St",1863,"03",2.1
"St",1863,"04",5.5
"St",1863,"05",10.9
"St",1863,"06",12.9
"St",1863,"07",13.8
"St",1863,"08",15.8
"St",1863,"09",11.5
"St",1863,"10",8.2
"St",1863,"11",1.3
"St",1863,"12",-2
"St",1864,"01",-9
"St",1864,"02",-3.8
"St",1864,"03",1.4
"St",1864,"04",1.9
"St",1864,"05",7.8
"St",1864,"06",12.3
"St",1864,"07",13.1
"St",1864,"08",12.2
"St",1864,"09",10.9
"St",1864,"10",4.4
"St",1864,"11",-0.2
"St",1864,"12",-4.6
"St",1865,"01",-3.9
"St",1865,"02",-7.2
"St",1865,"03",-3.8
"St",1865,"04",7.5
"St",1865,"05",13.2
"St",1865,"06",11.6
"St",1865,"07",17
"St",1865,"08",14.5
"St",1865,"09",11.9
"St",1865,"10",6.7
"St",1865,"11",2.7
"St",1865,"12",-3
"St",1866,"01",-2.2
"St",1866,"02",0.2
"St",1866,"03",1.5
"St",1866,"04",6.9
"St",1866,"05",7.3
"St",1866,"06",14.4
"St",1866,"07",13.8
"St",1866,"08",12.3
"St",1866,"09",12.3
"St",1866,"10",4.5
"St",1866,"11",0.6
"St",1866,"12",-2.8
"St",1867,"01",-3.5
"St",1867,"02",-0.3
"St",1867,"03",0
"St",1867,"04",5.5
"St",1867,"05",9.8
"St",1867,"06",12.9
"St",1867,"07",13.4
"St",1867,"08",14.5
"St",1867,"09",12.1
"St",1867,"10",5.5
"St",1867,"11",-0.9
"St",1867,"12",-5.4
"St",1868,"01",-5.7
"St",1868,"02",-1.4
"St",1868,"03",-0.5
"St",1868,"04",4.5
"St",1868,"05",13.8
"St",1868,"06",13.9
"St",1868,"07",14.5
"St",1868,"08",14.6
"St",1868,"09",13.3
"St",1868,"10",8
"St",1868,"11",-0.3
"St",1868,"12",0.3
"St",1869,"01",-5.9
"St",1869,"02",1.8
"St",1869,"03",-0.8
"St",1869,"04",7.3
"St",1869,"05",12.8
"St",1869,"06",11.1
"St",1869,"07",16.2
"St",1869,"08",13
"St",1869,"09",12
"St",1869,"10",3.6
"St",1869,"11",-0.1
"St",1869,"12",-2.3
"St",1870,"01",-6
"St",1870,"02",-5.8
"St",1870,"03",-2.6
"St",1870,"04",3.5
"St",1870,"05",11.1
"St",1870,"06",13
"St",1870,"07",15.7
"St",1870,"08",12.6
"St",1870,"09",9.1
"St",1870,"10",5
"St",1870,"11",1.9
"St",1870,"12",-5.9
"St",1871,"01",-6.6
"St",1871,"02",-3.8
"St",1871,"03",0.6
"St",1871,"04",5
"St",1871,"05",6.9
"St",1871,"06",10.5
"St",1871,"07",15.2
"St",1871,"08",14.1
"St",1871,"09",11.8
"St",1871,"10",4.2
"St",1871,"11",-0.4
"St",1871,"12",-8.4
"St",1872,"01",-3.9
"St",1872,"02",-1.8
"St",1872,"03",2
"St",1872,"04",6.4
"St",1872,"05",10.9
"St",1872,"06",12.6
"St",1872,"07",15.1
"St",1872,"08",13.4
"St",1872,"09",12
"St",1872,"10",8.9
"St",1872,"11",2.2
"St",1872,"12",0
"St",1873,"01",-1.7
"St",1873,"02",-3.2
"St",1873,"03",3.2
"St",1873,"04",4
"St",1873,"05",7.3
"St",1873,"06",12.3
"St",1873,"07",16.1
"St",1873,"08",15.8
"St",1873,"09",10.1
"St",1873,"10",8.8
"St",1873,"11",1.3
"St",1873,"12",-2.8
"St",1874,"01",-3.6
"St",1874,"02",-3.3
"St",1874,"03",-0.4
"St",1874,"04",6.7
"St",1874,"05",6
"St",1874,"06",13.3
"St",1874,"07",17
"St",1874,"08",13.1
"St",1874,"09",12.7
"St",1874,"10",6.9
"St",1874,"11",-2.8
"St",1874,"12",-4.8
"St",1875,"01",-3.6
"St",1875,"02",-7.7
"St",1875,"03",-3.3
"St",1875,"04",4
"St",1875,"05",10.9
"St",1875,"06",14.9
"St",1875,"07",14.4
"St",1875,"08",15.2
"St",1875,"09",10.1
"St",1875,"10",4.9
"St",1875,"11",-0.3
"St",1875,"12",-6
"St",1876,"01",-6.2
"St",1876,"02",-3.4
"St",1876,"03",1.2
"St",1876,"04",6.4
"St",1876,"05",6.2
"St",1876,"06",13.3
"St",1876,"07",14.8
"St",1876,"08",14.4
"St",1876,"09",9.9
"St",1876,"10",8.2
"St",1876,"11",-1.9
"St",1876,"12",-0.5
"St",1877,"01",-1.1
"St",1877,"02",-1.1
"St",1877,"03",-0.3
"St",1877,"04",4.1
"St",1877,"05",7.5
"St",1877,"06",14.8
"St",1877,"07",14.5
"St",1877,"08",16.1
"St",1877,"09",8.4
"St",1877,"10",4
"St",1877,"11",1.5
"St",1877,"12",-4
"St",1878,"01",-5.5
"St",1878,"02",-1.5
"St",1878,"03",-0.1
"St",1878,"04",5.4
"St",1878,"05",10.3
"St",1878,"06",12.7
"St",1878,"07",13.8
"St",1878,"08",14.7
"St",1878,"09",11.8
"St",1878,"10",7.3
"St",1878,"11",-0.2
"St",1878,"12",-5.9
"St",1879,"01",-5.2
"St",1879,"02",-1.6
"St",1879,"03",-0.3
"St",1879,"04",4.7
"St",1879,"05",7.2
"St",1879,"06",13.9
"St",1879,"07",12.4
"St",1879,"08",15.8
"St",1879,"09",12.3
"St",1879,"10",5
"St",1879,"11",-2.2
"St",1879,"12",-9.5
"St",1880,"01",-7.3
"St",1880,"02",-3.7
"St",1880,"03",1
"St",1880,"04",7.1
"St",1880,"05",8.2
"St",1880,"06",12.1
"St",1880,"07",16.1
"St",1880,"08",13.2
"St",1880,"09",11.4
"St",1880,"10",7.1
"St",1880,"11",1.8
"St",1880,"12",-0.1
"St",1881,"01",-7.8
"St",1881,"02",-3.3
"St",1881,"03",0.8
"St",1881,"04",3.2
"St",1881,"05",8.5
"St",1881,"06",12.5
"St",1881,"07",16.3
"St",1881,"08",14.7
"St",1881,"09",9.9
"St",1881,"10",3.2
"St",1881,"11",1.4
"St",1881,"12",-2.1
"St",1882,"01",-1.7
"St",1882,"02",-1.6
"St",1882,"03",4.5
"St",1882,"04",4.9
"St",1882,"05",10.4
"St",1882,"06",11.4
"St",1882,"07",14.5
"St",1882,"08",12.7
"St",1882,"09",10.8
"St",1882,"10",7.3
"St",1882,"11",0.5
"St",1882,"12",-1.9
"St",1883,"01",-4.5
"St",1883,"02",-1.8
"St",1883,"03",-3.2
"St",1883,"04",3.3
"St",1883,"05",9.5
"St",1883,"06",13
"St",1883,"07",14.1
"St",1883,"08",13.8
"St",1883,"09",10.4
"St",1883,"10",5.9
"St",1883,"11",0.4
"St",1883,"12",-4.3
"St",1884,"01",-3.1
"St",1884,"02",-1.6
"St",1884,"03",1.9
"St",1884,"04",4.8
"St",1884,"05",10.5
"St",1884,"06",9.7
"St",1884,"07",15.1
"St",1884,"08",13.7
"St",1884,"09",11
"St",1884,"10",4.2
"St",1884,"11",-1.8
"St",1884,"12",-2.3
"St",1885,"01",-6.7
"St",1885,"02",-1.1
"St",1885,"03",0.9
"St",1885,"04",6.5
"St",1885,"05",7.8
"St",1885,"06",13.8
"St",1885,"07",15.4
"St",1885,"08",13.2
"St",1885,"09",11.4
"St",1885,"10",5.2
"St",1885,"11",1.4
"St",1885,"12",-4.5
"St",1886,"01",-4.9
"St",1886,"02",-3.8
"St",1886,"03",-2.2
"St",1886,"04",6.5
"St",1886,"05",10
"St",1886,"06",11.6
"St",1886,"07",14.8
"St",1886,"08",14.1
"St",1886,"09",12.6
"St",1886,"10",7.6
"St",1886,"11",1.5
"St",1886,"12",-2.3
"St",1887,"01",-5.5
"St",1887,"02",-5.2
"St",1887,"03",-0.9
"St",1887,"04",5.2
"St",1887,"05",7.9
"St",1887,"06",13
"St",1887,"07",16.4
"St",1887,"08",14
"St",1887,"09",11.5
"St",1887,"10",2.7
"St",1887,"11",1
"St",1887,"12",-4.6
"St",1888,"01",-6.4
"St",1888,"02",-4.7
"St",1888,"03",-0.4
"St",1888,"04",4.1
"St",1888,"05",10.1
"St",1888,"06",13.5
"St",1888,"07",12.6
"St",1888,"08",13.4
"St",1888,"09",11.2
"St",1888,"10",3.8
"St",1888,"11",-0.4
"St",1888,"12",-2.1
"St",1889,"01",-5.6
"St",1889,"02",-5.3
"St",1889,"03",-1.9
"St",1889,"04",4.2
"St",1889,"05",12.1
"St",1889,"06",14.7
"St",1889,"07",14
"St",1889,"08",13.1
"St",1889,"09",8.4
"St",1889,"10",7
"St",1889,"11",0.4
"St",1889,"12",-6
"St",1890,"01",-2.1
"St",1890,"02",-5.6
"St",1890,"03",1.1
"St",1890,"04",4.5
"St",1890,"05",10.7
"St",1890,"06",11.7
"St",1890,"07",14.1
"St",1890,"08",15.7
"St",1890,"09",9.8
"St",1890,"10",4.4
"St",1890,"11",-0.3
"St",1890,"12",-7.5
"St",1891,"01",-9.2
"St",1891,"02",-5.1
"St",1891,"03",0.6
"St",1891,"04",2.6
"St",1891,"05",10.7
"St",1891,"06",12.6
"St",1891,"07",13.9
"St",1891,"08",13
"St",1891,"09",11.3
"St",1891,"10",7.7
"St",1891,"11",0.1
"St",1891,"12",-2.1
"St",1892,"01",-5.1
"St",1892,"02",-2.4
"St",1892,"03",-1.9
"St",1892,"04",5.4
"St",1892,"05",9.5
"St",1892,"06",12.8
"St",1892,"07",13.7
"St",1892,"08",15.4
"St",1892,"09",12
"St",1892,"10",5.4
"St",1892,"11",-0.1
"St",1892,"12",-5.3
"St",1893,"01",-9.5
"St",1893,"02",-2.2
"St",1893,"03",1.2
"St",1893,"04",5.8
"St",1893,"05",8.8
"St",1893,"06",12.1
"St",1893,"07",14.6
"St",1893,"08",14.4
"St",1893,"09",10.8
"St",1893,"10",7.4
"St",1893,"11",-0.6
"St",1893,"12",-3.5
"St",1894,"01",-5.8
"St",1894,"02",-2.1
"St",1894,"03",1.4
"St",1894,"04",7.5
"St",1894,"05",9.6
"St",1894,"06",11.6
"St",1894,"07",15.5
"St",1894,"08",13.5
"St",1894,"09",9.4
"St",1894,"10",6
"St",1894,"11",1.4
"St",1894,"12",-5.3
"St",1895,"01",-6.3
"St",1895,"02",-8.1
"St",1895,"03",-1.3
"St",1895,"04",4.9
"St",1895,"05",8.6
"St",1895,"06",13
"St",1895,"07",15.5
"St",1895,"08",13.5
"St",1895,"09",12.5
"St",1895,"10",5.5
"St",1895,"11",2.4
"St",1895,"12",-3.1
"St",1896,"01",-6.3
"St",1896,"02",-3.7
"St",1896,"03",2
"St",1896,"04",2.7
"St",1896,"05",7.7
"St",1896,"06",12.7
"St",1896,"07",14.9
"St",1896,"08",11.8
"St",1896,"09",10.4
"St",1896,"10",7.1
"St",1896,"11",-0.4
"St",1896,"12",-3
"St",1897,"01",-4.2
"St",1897,"02",-0.7
"St",1897,"03",3.3
"St",1897,"04",5.2
"St",1897,"05",7.4
"St",1897,"06",13.5
"St",1897,"07",14.8
"St",1897,"08",14.2
"St",1897,"09",11.2
"St",1897,"10",4.7
"St",1897,"11",0.1
"St",1897,"12",-3.9
"St",1898,"01",-1.4
"St",1898,"02",-2.8
"St",1898,"03",1
"St",1898,"04",6.1
"St",1898,"05",9.7
"St",1898,"06",11.8
"St",1898,"07",13.2
"St",1898,"08",15.1
"St",1898,"09",11.8
"St",1898,"10",7.7
"St",1898,"11",4
"St",1898,"12",-1.6
"St",1899,"01",-1.2
"St",1899,"02",-1.1
"St",1899,"03",0.4
"St",1899,"04",5.2
"St",1899,"05",8.7
"St",1899,"06",12
"St",1899,"07",14.4
"St",1899,"08",14.1
"St",1899,"09",10.2
"St",1899,"10",5.9
"St",1899,"11",2.5
"St",1899,"12",-6.3
"St",1900,"01",-2.3
"St",1900,"02",0.2
"St",1900,"03",-2
"St",1900,"04",3.6
"St",1900,"05",8.6
"St",1900,"06",13.4
"St",1900,"07",16.1
"St",1900,"08",13.6
"St",1900,"09",12.6
"St",1900,"10",6.9
"St",1900,"11",3.2
"St",1900,"12",-1.4
"St",1901,"01",-6.8
"St",1901,"02",-7.1
"St",1901,"03",-0.2
"St",1901,"04",5.2
"St",1901,"05",9.5
"St",1901,"06",13.7
"St",1901,"07",15.1
"St",1901,"08",14
"St",1901,"09",10.8
"St",1901,"10",6.9
"St",1901,"11",-0.4
"St",1901,"12",-1.2
"St",1902,"01",-1.2
"St",1902,"02",-1.9
"St",1902,"03",0.6
"St",1902,"04",5.9
"St",1902,"05",5.6
"St",1902,"06",11.5
"St",1902,"07",14.3
"St",1902,"08",13.9
"St",1902,"09",10.8
"St",1902,"10",5.6
"St",1902,"11",-1.1
"St",1902,"12",-4.3
"St",1903,"01",-5.5
"St",1903,"02",-0.4
"St",1903,"03",2.5
"St",1903,"04",2
"St",1903,"05",9.7
"St",1903,"06",12.3
"St",1903,"07",14.1
"St",1903,"08",13.9
"St",1903,"09",10.8
"St",1903,"10",6.8
"St",1903,"11",1.6
"St",1903,"12",-2.5
"St",1904,"01",-4.3
"St",1904,"02",-1.5
"St",1904,"03",1.4
"St",1904,"04",6.1
"St",1904,"05",10
"St",1904,"06",13.5
"St",1904,"07",16.2
"St",1904,"08",14.5
"St",1904,"09",9.1
"St",1904,"10",6
"St",1904,"11",0.3
"St",1904,"12",-2.1
"St",1905,"01",-6.9
"St",1905,"02",-2.9
"St",1905,"03",1.8
"St",1905,"04",3.6
"St",1905,"05",8.9
"St",1905,"06",13.2
"St",1905,"07",16.5
"St",1905,"08",14.8
"St",1905,"09",12.5
"St",1905,"10",1.4
"St",1905,"11",1.1
"St",1905,"12",-1.9
"St",1906,"01",-3.9
"St",1906,"02",-3
"St",1906,"03",0.4
"St",1906,"04",4.9
"St",1906,"05",9.5
"St",1906,"06",11.8
"St",1906,"07",14.3
"St",1906,"08",13.9
"St",1906,"09",9.1
"St",1906,"10",6.9
"St",1906,"11",2.9
"St",1906,"12",-5.4
"St",1907,"01",-5.9
"St",1907,"02",-5.3
"St",1907,"03",-1.9
"St",1907,"04",2.6
"St",1907,"05",10.9
"St",1907,"06",13.4
"St",1907,"07",13.3
"St",1907,"08",14.3
"St",1907,"09",11.2
"St",1907,"10",9.8
"St",1907,"11",0.7
"St",1907,"12",-2.3
"St",1908,"01",-5
"St",1908,"02",-2.5
"St",1908,"03",-0.7
"St",1908,"04",2.9
"St",1908,"05",12.1
"St",1908,"06",14.5
"St",1908,"07",14.2
"St",1908,"08",12.5
"St",1908,"09",8.9
"St",1908,"10",5.9
"St",1908,"11",-2.3
"St",1908,"12",-3.9
"St",1909,"01",-7
"St",1909,"02",-6.2
"St",1909,"03",-0.7
"St",1909,"04",6
"St",1909,"05",8.2
"St",1909,"06",11.9
"St",1909,"07",13.1
"St",1909,"08",13.9
"St",1909,"09",10.7
"St",1909,"10",7.9
"St",1909,"11",-0.5
"St",1909,"12",-1.4
"St",1910,"01",-3.5
"St",1910,"02",-1
"St",1910,"03",1.3
"St",1910,"04",4.3
"St",1910,"05",8.6
"St",1910,"06",12.9
"St",1910,"07",12.8
"St",1910,"08",13.3
"St",1910,"09",9
"St",1910,"10",6.8
"St",1910,"11",-0.4
"St",1910,"12",0.1
"St",1911,"01",-5.4
"St",1911,"02",-3.4
"St",1911,"03",1.3
"St",1911,"04",4.3
"St",1911,"05",9.1
"St",1911,"06",12
"St",1911,"07",15.6
"St",1911,"08",15.4
"St",1911,"09",11.9
"St",1911,"10",6.4
"St",1911,"11",3.3
"St",1911,"12",-0.9
"St",1912,"01",-4.1
"St",1912,"02",0.2
"St",1912,"03",3.2
"St",1912,"04",3
"St",1912,"05",9.6
"St",1912,"06",13.2
"St",1912,"07",14.4
"St",1912,"08",12.1
"St",1912,"09",5.6
"St",1912,"10",4.2
"St",1912,"11",-2.5
"St",1912,"12",-1.3
"St",1913,"01",-4.1
"St",1913,"02",-3.8
"St",1913,"03",3.1
"St",1913,"04",5
"St",1913,"05",8.9
"St",1913,"06",12.4
"St",1913,"07",11.6
"St",1913,"08",12.3
"St",1913,"09",10.2
"St",1913,"10",7.6
"St",1913,"11",2.9
"St",1913,"12",-2.5
"St",1914,"01",-7.8
"St",1914,"02",-1.8
"St",1914,"03",1.6
"St",1914,"04",6.4
"St",1914,"05",8.6
"St",1914,"06",11.5
"St",1914,"07",13.3
"St",1914,"08",14
"St",1914,"09",9.3
"St",1914,"10",5.3
"St",1914,"11",0.2
"St",1914,"12",-0.7
"St",1915,"01",-3.6
"St",1915,"02",-2.7
"St",1915,"03",-0.2
"St",1915,"04",4.8
"St",1915,"05",10.7
"St",1915,"06",14.1
"St",1915,"07",13.9
"St",1915,"08",12.5
"St",1915,"09",8.7
"St",1915,"10",3.6
"St",1915,"11",-1.7
"St",1915,"12",0.6
"St",1916,"01",-0.7
"St",1916,"02",-2
"St",1916,"03",3.4
"St",1916,"04",5.1
"St",1916,"05",10.2
"St",1916,"06",11.5
"St",1916,"07",14.1
"St",1916,"08",13.6
"St",1916,"09",8.9
"St",1916,"10",5.9
"St",1916,"11",2.4
"St",1916,"12",-0.1
"St",1917,"01",-4.7
"St",1917,"02",-5.8
"St",1917,"03",-1.1
"St",1917,"04",2.3
"St",1917,"05",11.2
"St",1917,"06",14.7
"St",1917,"07",15
"St",1917,"08",15
"St",1917,"09",12.6
"St",1917,"10",5.5
"St",1917,"11",0.6
"St",1917,"12",-4.8
"St",1918,"01",-2.9
"St",1918,"02",-2.2
"St",1918,"03",1.3
"St",1918,"04",6.6
"St",1918,"05",10.5
"St",1918,"06",10.4
"St",1918,"07",14
"St",1918,"08",13.3
"St",1918,"09",11.8
"St",1918,"10",5.1
"St",1918,"11",-0.2
"St",1918,"12",-0.9
"St",1919,"01",-1.9
"St",1919,"02",-3.3
"St",1919,"03",1.5
"St",1919,"04",3.1
"St",1919,"05",6.5
"St",1919,"06",12.2
"St",1919,"07",11.9
"St",1919,"08",14.5
"St",1919,"09",12.3
"St",1919,"10",3.6
"St",1919,"11",-1.2
"St",1919,"12",-2.5
"St",1920,"01",-0.7
"St",1920,"02",-0.1
"St",1920,"03",3.8
"St",1920,"04",7
"St",1920,"05",11.9
"St",1920,"06",11.5
"St",1920,"07",15
"St",1920,"08",12.5
"St",1920,"09",11.4
"St",1920,"10",5
"St",1920,"11",-1
"St",1920,"12",-2.1
"St",1921,"01",-0.3
"St",1921,"02",-2.7
"St",1921,"03",2.4
"St",1921,"04",3.6
"St",1921,"05",10.9
"St",1921,"06",12
"St",1921,"07",16.1
"St",1921,"08",15.2
"St",1921,"09",11.1
"St",1921,"10",7.9
"St",1921,"11",-1.3
"St",1921,"12",-3.2
"St",1922,"01",-5.4
"St",1922,"02",-4.2
"St",1922,"03",2.4
"St",1922,"04",3.8
"St",1922,"05",10.3
"St",1922,"06",13.5
"St",1922,"07",14.5
"St",1922,"08",14.5
"St",1922,"09",9.3
"St",1922,"10",4.2
"St",1922,"11",-1.1
"St",1922,"12",-2.4
"St",1923,"01",-2.9
"St",1923,"02",-1.9
"St",1923,"03",1.5
"St",1923,"04",4.2
"St",1923,"05",10.6
"St",1923,"06",9.6
"St",1923,"07",15.6
"St",1923,"08",14.6
"St",1923,"09",10.4
"St",1923,"10",8.5
"St",1923,"11",2
"St",1923,"12",-3.4
"St",1924,"01",-5.1
"St",1924,"02",-4.8
"St",1924,"03",-0.2
"St",1924,"04",4.7
"St",1924,"05",11.2
"St",1924,"06",12.6
"St",1924,"07",14.3
"St",1924,"08",11.7
"St",1924,"09",11.8
"St",1924,"10",6.2
"St",1924,"11",0.7
"St",1924,"12",-1.9
"St",1925,"01",-2.2
"St",1925,"02",0.2
"St",1925,"03",-1
"St",1925,"04",5.1
"St",1925,"05",10.1
"St",1925,"06",12.2
"St",1925,"07",14.2
"St",1925,"08",13.7
"St",1925,"09",8.7
"St",1925,"10",6.4
"St",1925,"11",0.5
"St",1925,"12",-4.7
"St",1926,"01",-4.4
"St",1926,"02",1.5
"St",1926,"03",1
"St",1926,"04",6.2
"St",1926,"05",8.3
"St",1926,"06",10.7
"St",1926,"07",13.6
"St",1926,"08",13.4
"St",1926,"09",12.2
"St",1926,"10",6.9
"St",1926,"11",5.9
"St",1926,"12",-2.7
"St",1927,"01",-2.3
"St",1927,"02",-3.3
"St",1927,"03",2.9
"St",1927,"04",5.1
"St",1927,"05",9.3
"St",1927,"06",13.7
"St",1927,"07",15.2
"St",1927,"08",14.3
"St",1927,"09",11.3
"St",1927,"10",6
"St",1927,"11",1.8
"St",1927,"12",-4
"St",1928,"01",-3
"St",1928,"02",-1.5
"St",1928,"03",-0.1
"St",1928,"04",5.7
"St",1928,"05",6.9
"St",1928,"06",12.4
"St",1928,"07",16.7
"St",1928,"08",15.4
"St",1928,"09",10.6
"St",1928,"10",6.5
"St",1928,"11",2.9
"St",1928,"12",-3.7
"St",1929,"01",-8.1
"St",1929,"02",-10.6
"St",1929,"03",-0.1
"St",1929,"04",2.5
"St",1929,"05",10.5
"St",1929,"06",12.8
"St",1929,"07",15.3
"St",1929,"08",15
"St",1929,"09",12.1
"St",1929,"10",7.1
"St",1929,"11",2.5
"St",1929,"12",-0.9
"St",1930,"01",-1.9
"St",1930,"02",-3.3
"St",1930,"03",2.7
"St",1930,"04",6
"St",1930,"05",9
"St",1930,"06",15
"St",1930,"07",14.1
"St",1930,"08",13.7
"St",1930,"09",11.5
"St",1930,"10",6
"St",1930,"11",3.4
"St",1930,"12",-2.3
"St",1931,"01",-3.4
"St",1931,"02",-3.5
"St",1931,"03",-1.8
"St",1931,"04",3.3
"St",1931,"05",12
"St",1931,"06",14.7
"St",1931,"07",15.1
"St",1931,"08",13.3
"St",1931,"09",7
"St",1931,"10",5.1
"St",1931,"11",1.6
"St",1931,"12",-4.1
"St",1932,"01",-2.3
"St",1932,"02",-7
"St",1932,"03",-2.6
"St",1932,"04",4.2
"St",1932,"05",9.9
"St",1932,"06",11.7
"St",1932,"07",15.2
"St",1932,"08",16.6
"St",1932,"09",14.4
"St",1932,"10",6.4
"St",1932,"11",1.9
"St",1932,"12",-1.2
"St",1933,"01",-5.8
"St",1933,"02",-3.1
"St",1933,"03",1.3
"St",1933,"04",4
"St",1933,"05",7.9
"St",1933,"06",10.5
"St",1933,"07",14.8
"St",1933,"08",14.4
"St",1933,"09",10.9
"St",1933,"10",6.5
"St",1933,"11",0.5
"St",1933,"12",-6.7
"St",1934,"01",-3.7
"St",1934,"02",-2.3
"St",1934,"03",2.8
"St",1934,"04",7.5
"St",1934,"05",11.1
"St",1934,"06",12.6
"St",1934,"07",15.6
"St",1934,"08",13.9
"St",1934,"09",12.6
"St",1934,"10",6.1
"St",1934,"11",2
"St",1934,"12",1.7
"St",1935,"01",-6.2
"St",1935,"02",-2.4
"St",1935,"03",-0.8
"St",1935,"04",4.3
"St",1935,"05",8
"St",1935,"06",14.9
"St",1935,"07",15
"St",1935,"08",13.8
"St",1935,"09",11.1
"St",1935,"10",7.7
"St",1935,"11",2
"St",1935,"12",-3.3
"St",1936,"01",-0.2
"St",1936,"02",-1.7
"St",1936,"03",3.1
"St",1936,"04",5.5
"St",1936,"05",9.9
"St",1936,"06",12.6
"St",1936,"07",15.1
"St",1936,"08",13.2
"St",1936,"09",10.9
"St",1936,"10",2.6
"St",1936,"11",1
"St",1936,"12",-2.2
"St",1937,"01",-4.4
"St",1937,"02",-0.9
"St",1937,"03",1.6
"St",1937,"04",4.4
"St",1937,"05",11.4
"St",1937,"06",14.2
"St",1937,"07",14.8
"St",1937,"08",13.6
"St",1937,"09",10.8
"St",1937,"10",7
"St",1937,"11",0.7
"St",1937,"12",-4
"St",1938,"01",-4.3
"St",1938,"02",-3
"St",1938,"03",3.7
"St",1938,"04",1.7
"St",1938,"05",8.3
"St",1938,"06",14.6
"St",1938,"07",14.6
"St",1938,"08",14
"St",1938,"09",10.6
"St",1938,"10",7.4
"St",1938,"11",3.1
"St",1938,"12",-4.4
"St",1939,"01",-2
"St",1939,"02",-0.3
"St",1939,"03",-2
"St",1939,"04",7.6
"St",1939,"05",7.7
"St",1939,"06",13.2
"St",1939,"07",14.6
"St",1939,"08",14.3
"St",1939,"09",10.4
"St",1939,"10",4.9
"St",1939,"11",2.3
"St",1939,"12",-4.6
"St",1940,"01",-9
"St",1940,"02",-5.3
"St",1940,"03",-0.6
"St",1940,"04",5.3
"St",1940,"05",8.4
"St",1940,"06",12.8
"St",1940,"07",13.7
"St",1940,"08",12.1
"St",1940,"09",11
"St",1940,"10",6.2
"St",1940,"11",2.8
"St",1940,"12",-7.7
"St",1941,"01",-5.8
"St",1941,"02",-2.6
"St",1941,"03",1.5
"St",1941,"04",3.9
"St",1941,"05",6.8
"St",1941,"06",13.2
"St",1941,"07",14.7
"St",1941,"08",13.1
"St",1941,"09",9.5
"St",1941,"10",5
"St",1941,"11",-1.2
"St",1941,"12",-3.3
"St",1942,"01",-10.1
"St",1942,"02",-5.8
"St",1942,"03",0.8
"St",1942,"04",4
"St",1942,"05",10.1
"St",1942,"06",13
"St",1942,"07",14.1
"St",1942,"08",14.5
"St",1942,"09",14.3
"St",1942,"10",8.9
"St",1942,"11",0.1
"St",1942,"12",-1.1
"St",1943,"01",-5.9
"St",1943,"02",-0.2
"St",1943,"03",2.6
"St",1943,"04",6.4
"St",1943,"05",9.6
"St",1943,"06",11.6
"St",1943,"07",14.7
"St",1943,"08",16.4
"St",1943,"09",12.9
"St",1943,"10",8.3
"St",1943,"11",-0.3
"St",1943,"12",-1.7
"St",1944,"01",-1.3
"St",1944,"02",-4.4
"St",1944,"03",-2.3
"St",1944,"04",6
"St",1944,"05",8.9
"St",1944,"06",11.7
"St",1944,"07",14.4
"St",1944,"08",16.6
"St",1944,"09",10.6
